Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,"Rate per 100,000 population",9.23695918241385,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2013,"Rate per 100,000 population",12.4898633044732,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2014,"Rate per 100,000 population",12.3327082145142,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",12.9698916047558,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2015,"Rate per 100,000 population",39.9304252953687,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",13.921973576336,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2016,"Rate per 100,000 population",43.988016738177,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2017,"Rate per 100,000 population",1.32525834594343,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2017,"Rate per 100,000 population",43.5195188150423,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2018,"Rate per 100,000 population",1.43205586798569,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2018,"Rate per 100,000 population",46.8442457343223,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2019,"Rate per 100,000 population",1.57826920325952,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,"Rate per 100,000 population",1.14887276958024,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2013,"Rate per 100,000 population",0.0,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2014,"Rate per 100,000 population",0.0,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",0.0,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2015,"Rate per 100,000 population",336.972131956102,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",0.0,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2016,"Rate per 100,000 population",385.092875083863,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2017,"Rate per 100,000 population",0.00551181532023399,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2017,"Rate per 100,000 population",400.421505343167,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2018,"Rate per 100,000 population",0.0,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2018,"Rate per 100,000 population",414.586114511689,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2019,"Rate per 100,000 population",0.0,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,"Rate per 100,000 population",0.00531164990363074,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2013,"Rate per 100,000 population",0.0,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2014,"Rate per 100,000 population",0.0,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2015,"Rate per 100,000 population",0.0,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2015,"Rate per 100,000 population",283.018646097795,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2016,"Rate per 100,000 population",0.0,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2016,"Rate per 100,000 population",337.255492924664,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2017,"Rate per 100,000 population",0.0,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2017,"Rate per 100,000 population",353.917305868234,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2018,"Rate per 100,000 population",0.0,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2018,"Rate per 100,000 population",359.437934225791,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2019,"Rate per 100,000 population",0.0052962053800655,CTS
CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,"Rate per 100,000 population",0.00524599438164494,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2013,"Rate per 100,000 population",1.59831094179236,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2014,"Rate per 100,000 population",9.75519894026651,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2014,"Rate per 100,000 population",1.6737005736011,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2015,"Rate per 100,000 population",10.0593778021232,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2015,"Rate per 100,000 population",1.675231640963,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2015,"Rate per 100,000 population",2.13189170078989,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2016,"Rate per 100,000 population",10.3933815812206,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2016,"Rate per 100,000 population",1.71881977909538,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2016,"Rate per 100,000 population",2.87903599405697,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2017,"Rate per 100,000 population",9.93543891133494,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2017,"Rate per 100,000 population",4.76220843668217,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2017,"Rate per 100,000 population",1.75698648534566,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,"Rate per 100,000 population",9.32999535800447,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,"Rate per 100,000 population",5.22545869576683,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2018,"Rate per 100,000 population",1.76205391717172,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population",9.96111033070489,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2019,"Rate per 100,000 population",6.65731763261386,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population",11.0926099078046,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,"Rate per 100,000 population",6.51739443175491,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2013,"Rate per 100,000 population",23.6667912729075,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2014,"Rate per 100,000 population",49.2290540371679,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2014,"Rate per 100,000 population",23.432145607577,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2015,"Rate per 100,000 population",54.1846576771453,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2015,"Rate per 100,000 population",25.5787369764028,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2015,"Rate per 100,000 population",25.1382120703177,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2016,"Rate per 100,000 population",56.9573828812789,CTS
CAN,Canada,Americas,Northern America,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2016,"Rate per 100,000 population",28.2121951706801,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2016,"Rate per 100,000 population",22.4780870221881,CTS
AUS,Australia,Oceania,Australia and New Zealand,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2017,"Rate per 100,000 population",60.1699041211623,CTS
